Serial_Id,name,price,year,Odometer_Reading,fuel,transmission,Mileage,Engine_No,Horse_Power,Seats
19382,Hyundai i20 Asta 1.2,5.15,2014,100000,Petrol,Manual,18.6,1197,81.83,5
19383,Hyundai Creta 1.6 VTVT SX Plus Dual Tone,11.75,2017,"7,900.00",Petrol,Manual,15.29,1591,121.3,5
19384,Hyundai Verna 1.6 CRDi SX,7.51,2016,"78,000.00",Diesel,Manual,23.9,1582,126.2,5
19385,Maruti Alto 800 LXI,2.65,2014,"60,000.00",Petrol,Manual,22.74,796,47.3,5
19386,Audi A4 2.0 TDI Premium Sport Limited Edition,12.65,2012,"40,000.00",Diesel,Automatic,17.11,1968,174.33,5
19387,Maruti Swift Dzire ZDI,5.5,2016,"80,000.00",Diesel,Manual,26.59,1248,74,5
19388,Maruti Alto LXi,2.45,2010,"70,000.00",Petrol,Manual,19.7,796,46.3,5
19389,Mercedes-Benz S-Class S 300 L,19.99,2012,"63,000.00",Petrol,Automatic,13,2987,210,5
19390,Maruti Ciaz 1.4 Delta,7.25,2017,"21,000.00",Petrol,Manual,20.73,1373,91.1,5
19391,Hyundai i20 1.4 Asta (AT),8.25,2018,"28,061.00",Petrol,Automatic,15,1396,100,5
19392,Hyundai i20 1.4 Asta Option,4.9,2015,"58,000.00",Diesel,Manual,22.54,1396,88.73,5
19393,Ford Ecosport 1.5 Ti VCT MT Titanium,5.3,2014,"61,000.00",Petrol,Manual,15.8,1499,110,5
19394,Maruti Vitara Brezza VDi Option,8.5,2017,"30,000.00",Diesel,Manual,24.3,1248,88.5,5
19395,Maruti Alto K10 VXI Airbag,3,2015,"70,000.00",Petrol,Manual,23.95,998,67.1,5
19396,Toyota Etios GD,5.4,2014,"60,000.00",Diesel,Manual,23.59,1364,67.04,5
19397,Maruti Swift Dzire ZXI Plus,7,2017,"35,000.00",Petrol,Manual,21.21,1197,81.8,5
19398,Maruti Celerio VXI AT,4,2015,"40,000.00",Petrol,Automatic,23.1,998,67.04,5
19399,BMW 7 Series 730Ld Sedan,33.5,2014,"48,000.00",Diesel,Automatic,16.46,2993,258,5
19400,Toyota Fortuner 3.0 Diesel,9.25,2011,140000,Diesel,Manual,11.5,2982,171,7
19401,Datsun GO Plus T Option BSIV,3.95,2015,"56,000.00",Petrol,Manual,19.44,1198,67,7
19402,Ford Ecosport 2015-2021 1.5 Ti VCT MT Ambiente BSIV,6.2,2016,"20,000.00",Petrol,Manual,15.85,1499,110.4,5
19403,Hyundai i20 1.2 Sportz,3.5,2012,"80,000.00",Petrol,Manual,17,1197,80,5
19404,Maruti Alto K10 VXI,2.5,2014,"30,000.00",Petrol,Manual,23.95,998,67.05,5
19405,Fiat Grande Punto 1.3 Dynamic (Diesel),2.7,2013,"80,000.00",Diesel,Manual,20.3,1248,75,5
19406,Hyundai i20 Asta Option CVT BSIV,8.9,2018,"12,000.00",Petrol,Automatic,17.4,1197,81.86,5
19407,Volkswagen Vento 1.2 TSI Highline Plus AT,8.4,2017,"23,000.00",Petrol,Automatic,18.19,1197,103.2,5
19408,Maruti Alto K10 2010-2014 VXI,1.6,2010,"80,000.00",Petrol,Manual,20.92,998,67.1,5
19409,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,22.25,2018,"80,000.00",Diesel,Automatic,11.36,2755,171.5,7
19410,Maruti Wagon R LXI CNG,4.1,2017,"66,807.00",CNG,Manual,26.2,998,58.2,5
19411,null,null,, null ,null,null,null,null,null,null
19412,Hyundai EON Magna Plus,2.4,2014,"90,000.00",Petrol,Manual,21.1,814,55.2,5
19413,Datsun RediGO T Option,2.5,2016,"64,968.00",Petrol,Manual,22.7,799,53.64,5
19414,BMW 7 Series 730Ld,22.5,2013,"63,000.00",Diesel,Automatic,14.49,2993,258,5
19415,Maruti Ritz LXI,3.25,2015,"42,000.00",Petrol,Manual,21.1,1197,85.8,5
19416,Ford Figo Diesel LXI,4.5,2014,"63,000.00",Diesel,Manual,20,1399,68.05,5
19417,Mahindra Scorpio SLE BSIII,5.9,2014,155000,Diesel,Manual,12.05,2179,120,8
19418,Hyundai i20 Asta Option 1.2,8.8,2019,"14,000.00",Petrol,Manual,18.6,1197,81.83,5
19419,Volkswagen Vento Diesel Highline,5.25,2011,"42,722.00",Diesel,Manual,20.54,1598,103.6,5
19420,Audi A6 2.0 TDI,17.75,2013,"68,800.00",Diesel,Automatic,17.68,1968,174.33,5
19421,Maruti Baleno Delta Automatic,7.93,2018,"13,422.00",Petrol,Automatic,21.4,1197,83.1,5
19422,Maruti Ertiga VDI Limited Edition,5,2014,"70,000.00",Diesel,Manual,20.77,1248,88.76,7
19423,Maruti Ciaz 1.4 Delta,8.95,2019,"11,564.00",Petrol,Manual,20.73,1373,91.1,5
19424,Honda Amaze SX i-DTEC,5.25,2016,"56,964.00",Diesel,Manual,25.8,1498,98.6,5
19425,Mahindra Scorpio 1.99 S6 Plus,10.35,2018,"57,000.00",Diesel,Manual,15.4,1997,120,7
19426,Maruti Swift DDiS VDI,5.85,2015,"54,000.00",Diesel,Manual,28.4,1248,74,5
19427,Mercedes-Benz C-Class C 200 CGI Avantgarde,10.6,2012,"60,000.00",Petrol,Automatic,11.74,1796,186,5
19428,Audi A6 35 TDI Premium,17.5,2014,"73,000.00",Diesel,Automatic,17.68,1968,174.33,5
19429,Hyundai i20 Asta,3.95,2010,"67,000.00",Petrol,Manual,20.35,1197,81.86,5
19430,Nissan Terrano XV 110 PS,5.45,2013,"75,000.00",Diesel,Manual,19.01,1461,108.5,5
19431,Hyundai Verna 1.6 SX,3.5,2012,"72,000.00",Diesel,Manual,22.32,1582,126.32,5
19432,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,5.6,2018,"20,000.00",Petrol,Manual,17,1198,74,5
19433,Tata Bolt Revotron XM,3.5,2015,"50,000.00",Petrol,Manual,17.57,1193,88.7,5
19434,Tata Safari Storme EX,4.9,2013,"90,000.00",Diesel,Manual,14,2179,138.1,7
19435,Maruti Wagon R LXI BS IV,1.85,2011,"70,000.00",Petrol,Manual,18.9,998,67.1,5
19436,Honda City i VTEC S,6,2016,"50,000.00",Petrol,Manual,17.8,1497,117.3,5
19437,Maruti Wagon R VXI Minor,1.63,2010,"80,000.00",Petrol,Manual,18.9,998,67.1,5
19438,Maruti Ignis 1.3 Delta,5.45,2017,"32,000.00",Diesel,Manual,26.8,1248,74,5
19439,Toyota Qualis RS E3,2,2004,110000,Diesel,Manual,0,2446,null ,9
19440,Audi A3 35 TDI Attraction,15.5,2015,"70,000.00",Diesel,Automatic,20.38,1968,143,5
19441,Hyundai Verna 1.4 CX,4.75,2012,"70,000.00",Diesel,Manual,23.5,1396,88.7,5
19442,Ford Ecosport 1.5 DV5 MT Titanium,7.35,2015,"57,000.00",Diesel,Manual,22.7,1498,89.84,5
19443,Hyundai Santro Xing XL,0.8,2006,"50,000.00",Petrol,Manual,0,1086,null ,5
19444,Ford Fiesta 1.4 Duratorq ZXI,2,2006,100000,Diesel,Manual,17.8,1399,68,5
19445,Hyundai i20 Active 1.4 S,6,2015,"52,000.00",Diesel,Manual,21.19,1396,88.73,5
19446,Chevrolet Spark 1.0 LS,1.25,2010,118890,Petrol,Manual,18,995,62,5
19447,Hyundai Verna 1.6 CRDI,6.35,2012,"60,795.00",Diesel,Manual,22.32,1582,126.3,5
19448,Maruti Celerio X VXI,5.15,2019,"23,400.00",Petrol,Manual,21.63,998,67.05,5
19449,Maruti Alto 800 LXI,3.59,2018,"35,112.00",Petrol,Manual,24.7,796,47.3,5
19450,Honda New Aord 2008-2011 2.4 AT,3.75,2008,"60,000.00",Petrol,Automatic,11.7,2354,177.6,5
19451,Mahindra KUV 100 mFALCON G80 K8,7.29,2017,"17,000.00",Petrol,Manual,18.15,1198,82,6
19452,Skoda Superb Elegance 1.8 TSI AT,11.25,2014,"36,803.00",Petrol,Automatic,13.7,1798,157.75,5
19453,Mercedes-Benz C-Class C 220 CDI Sport Edition,14.75,2013,"66,000.00",Diesel,Automatic,14.84,2143,167.62,5
19454,Maruti Alto K10 2010-2014 VXI,2.2,2013,"90,000.00",Petrol,Manual,20.92,998,67.1,5
19455,Hyundai Grand i10 CRDi Sportz,3.35,2014,"73,000.00",Diesel,Manual,24,1120,70,5
19456,BMW 3 Series 320d,8.8,2011,"32,000.00",Diesel,Automatic,22.69,1995,190,5
19457,Maruti Omni E MPI STD BS IV,2.9,2017,"27,000.00",Petrol,Manual,16.8,796,34.2,8
19458,Mercedes-Benz E-Class E250 CDI Avantgrade,28.5,2015,"57,000.00",Diesel,Automatic,13,2143,201.1,5
19459,Maruti Eeco 5 Seater Standard BSIV,3.5,2018,"20,000.00",Petrol,Manual,15.37,1196,73,5
19460,Honda City 1.5 S MT,3.5,2009,120000,Petrol,Manual,17,1497,118,5
19461,Maruti Celerio ZXI Optional,4.99,2017,"31,000.00",Petrol,Manual,21.63,998,67.04,5
19462,Mercedes-Benz C-Class 200 K Elegance AT,12.25,2012,"65,000.00",Petrol,Automatic,11.7,1796,178,5
19463,Ford Figo Diesel Titanium,3.95,2012,"40,000.00",Diesel,Manual,20,1399,68,5
19464,Audi Q3 30 TFSI Premium FWD,31.5,2017,"8,332.00",Petrol,Automatic,16.9,1395,147.51,5
19465,Maruti Eeco 5 STR With AC Plus HTR CNG,4.35,2018,"36,000.00",CNG,Manual,15.1,1196,73,5
19466,Volkswagen Polo GT TSI,5.25,2013,"54,000.00",Petrol,Automatic,17.2,1197,103.6,5
19467,Maruti Wagon R LXI,0.75,2005,"50,000.00",Petrol,Manual,18.9,998,67.1,5
19468,Renault KWID RXT Optional,3.75,2016,"23,500.00",Petrol,Manual,25.17,799,53.3,5
19469,Maruti Alto LXi,2.65,2010,"40,000.00",Petrol,Manual,19.7,796,46.3,5
19470,Maruti Ignis Delta AMT,6.25,2018,"15,833.00",Petrol,Automatic,20.89,1197,81.8,5
19471,Maruti Swift VDI,7.5,2018,"43,071.00",Diesel,Manual,28.4,1248,74,5
19472,Maruti Ertiga VDI,5.3,2015,150000,Diesel,Manual,20.77,1248,88.76,7
19473,Volkswagen Vento 1.2 TSI Comfortline AT,6.51,2016,"39,428.00",Petrol,Automatic,16.93,1197,103.2,5
19474,Volkswagen Vento Petrol Highline,3.95,2013,"44,000.00",Petrol,Manual,15.04,1598,103.6,5
19475,Honda Jazz 1.2 V AT i VTEC,6.5,2016,"40,000.00",Petrol,Automatic,19,1199,88.7,5
19476,Maruti Alto 800 CNG LXI,2.99,2016,"78,950.00",CNG,Manual,30.46,796,47.3,5
19477,Renault KWID RXT Optional,3.15,2015,"30,000.00",Petrol,Manual,25.17,799,53.3,5
19478,Nissan Evalia XE,4.75,2014,"39,200.00",Diesel,Manual,19.3,1461,84.8,7
19479,Hyundai Creta 1.6 CRDi AT SX Plus,12.5,2018,"40,000.00",Diesel,Automatic,17.01,1582,126.2,5
19480,Honda Civic 1.8 S MT,1.2,2006,100000,Petrol,Manual,13.5,1799,130,5
19481,Volkswagen Vento 1.5 TDI Highline,11,2018,"26,300.00",Diesel,Manual,22.27,1498,108.6,5
19482,Maruti Swift ZXI,4.28,2013,"63,000.00",Petrol,Manual,18.6,1197,85.8,5
19483,Ford Ecosport 2015-2021 1.5 Petrol Titanium AT,6.25,2015,"53,000.00",Petrol,Automatic,14.7,1496,120.69,5
19484,Honda City i VTEC SV,6.9,2014,"45,000.00",Petrol,Manual,17.8,1497,117.3,5
19485,Hyundai Verna 1.6 SX CRDi (O),6,2012,"70,000.00",Diesel,Manual,22.32,1582,126.32,5
19486,Mercedes-Benz C-Class C 220 CDI Grand Edition,17.95,2014,"35,000.00",Diesel,Automatic,11.78,2143,167.62,5
19487,Maruti Celerio VXI MT BSIV,4.15,2018,"13,000.00",Petrol,Manual,23.1,998,67.04,5
19488,Hyundai i20 1.4 Asta (AT),4.85,2011,"42,000.00",Petrol,Automatic,15,1396,100,5
19489,Toyota Corolla Altis VL AT,9.95,2015,"76,000.00",Petrol,Automatic,14.28,1798,138.03,5
19490,Mahindra Scorpio SLX 2.6 Turbo 8 Str,3.96,2006,132087,Diesel,Manual,10.5,2179,120,7
19491,Hyundai Xcent 1.2 Kappa S Option,3.96,2014,"45,510.00",Petrol,Manual,19.1,1197,81.86,5
19492,Honda City i VTEC VX,8.3,2015,"15,500.00",Petrol,Manual,17.4,1497,117.3,5
19493,Honda Jazz 1.2 SV i VTEC,5.25,2016,"30,412.00",Petrol,Manual,18.7,1199,88.7,5
19494,Honda Civic 1.8 V MT,2.75,2009,"79,000.00",Petrol,Manual,13.5,1799,130,5
19495,Honda Jazz 1.2 S i VTEC,5.25,2015,"67,000.00",Petrol,Manual,18.7,1199,88.7,5
19496,Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.2,2018,"20,000.00",Petrol,Manual,18.9,1197,81.86,5
19497,Audi A4 35 TDI Premium,11,2012,"80,000.00",Diesel,Automatic,17.11,1968,174.33,5
19498,Hyundai i10 Era,1.05,2008,120000,Petrol,Manual,19.81,1086,68.05,5
19499,Hyundai i10 Sportz 1.2,2.7,2011,"66,381.00",Petrol,Manual,20.36,1197,78.9,5
19500,Volkswagen Polo Petrol Comfortline 1.2L,3.61,2013,"37,000.00",Petrol,Manual,16.47,1198,73.9,5
19501,Maruti Ciaz 1.4 AT Zeta,9.2,2018,"10,900.00",Petrol,Automatic,19.12,1373,91.1,5
19502,Maruti Swift VDI BSIV,5.5,2015,"78,000.00",Diesel,Manual,17.8,1248,null ,5
19503,Honda Brio S MT,2.5,2012,"87,000.00",Petrol,Manual,19.4,1198,86.8,5
19504,Hyundai Xcent 1.2 CRDi E,6.73,2018,"60,000.00",Diesel,Manual,25.4,1186,73.97,5
19505,Hyundai i20 Asta 1.4 CRDi (Diesel),2.25,2010,110000,Diesel,Manual,23,1396,90,5
19506,Toyota Innova 2.5 G (Diesel) 8 Seater,16.7,2017,"43,458.00",Diesel,Manual,12.99,2494,100,8
19507,Maruti Omni 8 Seater BSIV,2.85,2017,"64,056.00",Petrol,Manual,14,796,35,5
19508,Hyundai EON Era,2,2012,"60,000.00",Petrol,Manual,21.1,814,55.2,5
19509,Maruti Wagon R VXI BS IV,1.5,2008,"80,000.00",Petrol,Manual,18.9,998,67.1,5
19510,Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,19.91,2018,"38,000.00",Diesel,Manual,13.68,2393,147.8,8
19511,Ford Figo Diesel EXI Option,2.3,2011,"75,000.00",Diesel,Manual,18.5,1399,68,5
19512,Hyundai Grand i10 Sportz,4.65,2016,"35,000.00",Petrol,Manual,18.9,1197,82,5
19513,Maruti Ciaz 1.4 Alpha,7.47,2017,"26,765.00",Petrol,Manual,20.73,1373,91.1,5
19514,Volkswagen Vento 1.6 Highline BSIV,7.8,2019,"62,000.00",Petrol,Manual,16.09,1598,103.2,5
19515,Hyundai i20 Magna Plus BSIV,5.9,2019,"30,000.00",Petrol,Manual,18.6,1197,81.86,5
19516,Honda Amaze VX CVT i-VTEC,5.75,2017,"53,000.00",Petrol,Automatic,18.1,1199,88.7,5
19517,Toyota Platinum Etios 1.5 V,4.95,2016,"28,000.00",Petrol,Manual,16.78,1496,88.73,5
19518,Maruti Vitara Brezza VDi,8.25,2019,"16,000.00",Diesel,Manual,24.3,1248,88.5,5
19519,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,1.75,2011,"40,000.00",Petrol,Manual,16.5,995,63,5
19520,Mahindra Scorpio VLX 2WD AT BSIV,5.15,2010,120000,Diesel,Automatic,11.79,2179,120,8
19521,Hyundai i20 1.2 Magna,3.5,2012,"63,872.00",Petrol,Manual,18.5,1197,80,5
19522,Renault Duster 110PS Diesel RxZ,7.49,2013,"51,399.00",Diesel,Manual,19.01,1461,108.45,5
19523,Maruti Swift Dzire VDI,7.15,2016,"46,000.00",Diesel,Manual,23.4,1248,74,5
19524,Chevrolet Sail Hatchback Petrol LS ABS,3.4,2013,"25,000.00",Petrol,Manual,18.2,1199,84.8,5
19525,Maruti Alto K10 VXI AGS Optional,3.99,2018,"7,377.00",Petrol,Automatic,23.95,998,67.1,5
19526,Hyundai EON Era Plus,1.8,2015,"80,834.00",Petrol,Manual,21.1,814,55.2,5
19527,Mahindra Scorpio S2,9,2017,105679,Diesel,Manual,15.4,2523,75,7
19528,Maruti SX4 Vxi BSIV,1.99,2010,109316,Petrol,Manual,15.5,1586,103.3,5
19529,BMW 3 Series GT Luxury Line,25.5,2016,"33,000.00",Diesel,Automatic,21.76,1995,188,5
19530,Maruti Swift Dzire ZXI Plus,8.15,2018,"20,000.00",Petrol,Manual,21.21,1197,81.8,5
19531,Hyundai EON Era Plus,3.15,2015,"46,700.00",Petrol,Manual,21.1,814,55.2,5
19532,Maruti Swift Dzire ZXI,5.7,2016,"63,581.00",Petrol,Manual,20.85,1197,83.14,5
19533,Maruti Baleno Alpha CVT,8.75,2019,"14,000.00",Petrol,Automatic,19.56,1197,81.8,5
19534,Maruti Swift DDiS ZDI,5.95,2014,"12,000.00",Diesel,Manual,28.4,1248,74,5
19535,BMW X6 xDrive30d,32.5,2013,"72,000.00",Diesel,Automatic,11.2,2993,241,4
19536,Renault KWID AMT,4.45,2017,"12,500.00",Petrol,Automatic,24.04,999,67,5
19537,Renault KWID 1.0 RXT Optional,4.2,2018,"28,000.00",Petrol,Manual,23.01,999,67,5
19538,Chevrolet Beat Diesel LT,2.24,2012,"72,000.00",Diesel,Manual,25.44,936,56.3,5
19539,Mahindra Ssangyong Rexton RX7,10.4,2013,"70,000.00",Diesel,Automatic,11.18,2696,184,7
19540,Honda City V MT,6.25,2012,"70,000.00",Petrol,Manual,16.8,1497,116.3,5
19541,Renault Duster 85PS Diesel RxZ,9.35,2016,"80,000.00",Diesel,Manual,19.87,1461,83.8,5
19542,Skoda Rapid 1.5 TDI Ambition With Alloy Wheel,5.5,2015,"49,000.00",Diesel,Manual,21.14,1498,103.52,5
19543,Tata Tiago XT,3.85,2016,"27,000.00",Petrol,Manual,23.84,1199,84.48,5
19544,Hyundai i20 1.2 Magna,4.25,2011,"53,541.00",Petrol,Manual,18.5,1197,80,5
19545,Hyundai i10 Magna,2.75,2012,"32,000.00",Petrol,Manual,20.36,1197,78.9,5
19546,Honda City 1.5 GXI,0.68,2006,"51,542.00",Petrol,Manual,0,Wheel SizeN/A,Seats5,null
19547,Maruti SX4 VDI,2.95,2013,110000,Diesel,Manual,21.79,1248,88.73,5
19548,Hyundai Verna 1.6 SX CRDi (O),5.5,2014,"61,950.00",Diesel,Manual,22.32,1582,126.32,5
19549,Hyundai Grand i10 Sportz,4.65,2018,"15,000.00",Petrol,Manual,18.9,1197,81.86,5
19550,Honda Amaze S AT i-Vtech,4.6,2013,"30,000.00",Petrol,Automatic,15.5,1198,86.7,5
19551,Tata Indica V2 DLX TC,0.5,2005,"60,000.00",Diesel,Manual,16.8,1405,68,5
19552,Hyundai EON Era Plus,2.85,2014,"49,000.00",Petrol,Manual,21.1,814,55.2,5
19553,Maruti Wagon R LXI DUO BSIII,1.75,2008,108000,LPG,Manual,17.3,1061,57.5,5
19554,Maruti Swift Dzire VXI,5.2,2016,"24,000.00",Petrol,Manual,20.85,1197,83.14,5
19555,Ford Fiesta 1.6 SXi Duratec,2.65,2007,130000,Petrol,Manual,15.3,1596,null ,5
19556,Maruti Swift Dzire VXI,4.15,2015,"57,250.00",Petrol,Manual,20.85,1197,83.14,5
19557,Maruti Vitara Brezza ZDi,8.75,2016,"27,000.00",Diesel,Manual,24.3,1248,88.5,5
19558,Maruti Celerio X AMT ZXI Option,5.25,2018,"47,000.00",Petrol,Automatic,21.63,998,67.05,5
19559,Maruti Ertiga BSIV VXI,7.5,2016,"10,000.00",Petrol,Manual,17.5,1373,91.1,7
19560,Jeep Compass 2.0 Limited Plus BSIV,18.75,2019,"32,280.00",Diesel,Manual,17.1,1956,170.63,5
19561,Maruti Baleno Delta 1.2,5.67,2017,"18,263.00",Petrol,Manual,21.4,1197,83.1,5
19562,Tata Zest Quadrajet 1.3 XM,3.18,2016,120000,Diesel,Manual,23,1248,88.7,5
19563,Tata Indigo LX,2.35,2012,"50,000.00",Diesel,Manual,17,1405,70,5
19564,Maruti Swift VDI BSIV,5,2014,130000,Diesel,Manual,25.2,1248,74,5
19565,Maruti Omni E MPI STD,2.25,2008,"36,954.00",Petrol,Manual,16.8,796,34.2,8
19566,Volkswagen Polo Diesel Trendline 1.2L,4.65,2012,"67,000.00",Diesel,Manual,22.07,1199,73.9,5
19567,Audi Q3 2.0 TDI,16,2014,"70,000.00",Diesel,Automatic,15.73,1968,174.33,5
19568,Mahindra XUV500 W6 1.99 mHawk,9.45,2015,"64,000.00",Diesel,Manual,16,1997,140,7
19569,Honda Amaze V CVT Petrol BSIV,7.25,2018,"10,000.00",Petrol,Automatic,19,1199,88.76,5
19570,Mahindra Bolero SLE,1.98,2009,"97,000.00",Diesel,Manual,13.6,2523,63,7
19571,Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.25,2019,"15,000.00",Petrol,Manual,18.9,1197,81.86,5
19572,Ford Figo Petrol ZXI,2.35,2011,"69,000.00",Petrol,Manual,15.6,1196,70,5
19573,Hyundai Verna 1.6 CRDI,5.65,2012,"50,000.00",Diesel,Manual,22.32,1582,126.3,5
19574,Maruti Swift VXI Deca,5,2016,120000,Petrol,Manual,20.4,1197,81.8,5
19575,Honda Amaze E i-Dtech,2.65,2014,110000,Diesel,Manual,25.8,1498,98.6,5
19576,null,null,, null ,null,null,null,null,null,null
19577,Maruti Wagon R LXI CNG,3.15,2013,"76,221.00",CNG,Manual,26.2,998,58.2,5
19578,Honda BR-V Style Edition Diesel V,7.91,2017,"64,258.00",Diesel,Manual,21.9,1498,98.6,7
19579,Tata Nano Cx BSIII,0.7,2012,"41,150.00",Petrol,Manual,25.4,624,38,4
19580,Mahindra Bolero 2011-2019 SLX,5.75,2014,"30,000.00",Diesel,Manual,15.96,2523,62.1,7
19581,Hyundai Santro Xing XO,2.35,2006,"51,000.00",Petrol,Manual,17,1086,null ,5
19582,Mahindra Scorpio SLE BSIV,4.8,2011,120000,Diesel,Manual,12.05,2179,120,8
19583,Ford Ecosport 1.0 Ecoboost Titanium Optional,6.35,2015,"40,000.00",Petrol,Manual,18.88,999,123.37,5
19584,Hyundai i10 Asta Sunroof AT,3.5,2012,"35,000.00",Petrol,Automatic,19.2,1197,80,5
19585,Toyota Fortuner 2016-2021 2.8 4WD AT BSIV,32,2017,"34,000.00",Diesel,Automatic,15.04,2755,174.5,7
19586,Tata Winger Deluxe - Hi Roof (AC),3.8,2010,"50,000.00",Diesel,Manual,10.71,1948,90,14
19587,Maruti Swift VXI BSIII,1.65,2007,"75,000.00",Petrol,Manual,16.1,1298,88.2,5
19588,Chevrolet Beat Diesel LS,3,2013,"58,000.00",Diesel,Manual,25.44,936,57.6,5
19589,Honda Amaze E i-Vtech,3.89,2015,"59,962.00",Petrol,Manual,18,1198,86.7,5
19590,Fiat Grande Punto Emotion 90Hp,3.5,2012,"73,384.00",Diesel,Manual,20.5,1248,91.7,5
19591,Ford Endeavour 3.2 Titanium AT 4X4,27.5,2017,"50,000.00",Diesel,Automatic,10.91,3198,197,7
19592,Maruti Swift Dzire LDI,6,2018,"50,000.00",Diesel,Manual,28.4,1248,74.02,5
19593,Maruti SX4 Vxi BSIII,1.71,2010,"70,000.00",Petrol,Manual,15,1586,104.68,5
19594,Hyundai Grand i10 Asta,4.95,2014,"34,400.00",Petrol,Manual,18.9,1197,82,5
19595,Maruti Alto K10 VXI,3,2016,"35,000.00",Petrol,Manual,23.95,998,67.05,5
19596,Hyundai EON Sportz,2.65,2014,"58,890.00",Petrol,Manual,21.1,814,55.2,5
19597,Tata Manza Aura Safire,2.5,2010,"50,000.00",Petrol,Manual,15,1368,90,5
19598,Hyundai Creta 1.6 SX Option,10.55,2017,"24,000.00",Petrol,Manual,15.8,1591,121.3,5
19599,Tata Tiago 1.05 Revotorq XT,5.45,2017,"36,812.00",Diesel,Manual,27.28,1047,69,5
19600,Maruti Swift Dzire VXI 1.2 BS IV,6.5,2018,"33,000.00",Petrol,Manual,22,1197,81.8,5
19601,Honda Jazz 1.2 V i VTEC,5.7,2015,"64,000.00",Petrol,Manual,18.7,1199,88.7,5
19602,Volkswagen Polo 2015-2019 GT TSI,6.15,2016,"80,000.00",Petrol,Automatic,17.21,1197,103.5,5
19603,Hyundai Grand i10 CRDi Magna,5.25,2017,"45,000.00",Diesel,Manual,24,1120,70,5
19604,Maruti Swift VDI,5.96,2017,"54,114.00",Diesel,Manual,28.4,1248,74,5
19605,Maruti Ciaz VDi Plus,7.15,2017,"55,000.00",Diesel,Manual,26.21,1248,88.5,5
19606,Maruti Baleno Zeta 1.3,7,2017,"42,000.00",Diesel,Manual,27.39,1248,74,5
19607,Maruti 800 Std,0.65,2012,120000,Petrol,Manual,16.1,796,37,4
19608,Volkswagen Jetta 2.0L TDI Highline AT,6.5,2013,101000,Diesel,Automatic,16.96,1968,138.1,5
19609,Maruti Swift Dzire ZDI,6.5,2015,"90,000.00",Diesel,Manual,26.59,1248,74,5
19610,Renault Captur 1.5 Diesel RXT,10,2018,"34,000.00",Diesel,Manual,20.37,1461,108.45,5
19611,Maruti Swift Dzire VXI 1.2,6.1,2019,"15,000.00",Petrol,Manual,21.21,1197,81.8,5
19612,Chevrolet Cruze LTZ,6.5,2015,"48,000.00",Diesel,Manual,17.3,1998,163.7,5
19613,Honda Jazz S,3.35,2009,"87,000.00",Petrol,Manual,16,1198,90,5
19614,Skoda Rapid 1.6 TDI Elegance,4,2013,"90,000.00",Diesel,Manual,20.5,1598,103.5,5
19615,BMW 5 Series 525d,17.5,2010,"79,000.00",Diesel,Automatic,16.73,1995,218,5
19616,Maruti Vitara Brezza ZDi Plus Dual Tone,8.7,2016,"47,000.00",Diesel,Manual,24.3,1248,88.5,5
19617,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,12,2015,"56,212.00",Diesel,Manual,12.99,2494,100,7
19618,Honda Brio S MT,3.75,2013,"22,000.00",Petrol,Manual,19.4,1198,86.8,5
19619,Renault Duster 110PS Diesel RxL,3.6,2013,"90,000.00",Diesel,Manual,19.01,1461,108.45,5
19620,Volkswagen Vento Diesel Highline,3.35,2011,"68,000.00",Diesel,Manual,20.54,1598,103.6,5
19621,Honda City 1.5 V MT,3.15,2010,"68,000.00",Petrol,Manual,17,1497,118,5
19622,Honda Jazz 1.2 V i VTEC,6.5,2018,"30,000.00",Petrol,Manual,18.7,1199,88.7,5
19623,Toyota Innova 2.5 VX (Diesel) 7 Seater,7.5,2013,200000,Diesel,Manual,12.99,2494,100.6,7
19624,Mercedes-Benz C-Class C 250 CDI Elegance,27,2017,"70,000.00",Diesel,Automatic,14.94,2143,204,5
19625,Tata Nano Twist XT,1.2,2014,"15,000.00",Petrol,Manual,25.4,624,37.5,4
19626,Honda City i-VTEC CVT ZX,11.5,2018,"10,000.00",Petrol,Automatic,18,1497,117.6,5
19627,Maruti Alto 800 STD,2.5,2018,"15,000.00",Petrol,Manual,24.7,796,47.3,5
19628,Ford Figo Petrol Titanium,3.64,2011,"56,000.00",Petrol,Manual,15.6,1196,70.02,5
19629,Maruti Celerio ZXI AT,4.51,2016,"29,330.00",Petrol,Automatic,23.1,998,67.04,5
19630,Maruti Ciaz VDi Plus SHVS,5.36,2015,"45,000.00",Diesel,Manual,28.09,1248,88.5,5
19631,Jeep Wrangler 2016-2019 3.6 4X4,56,2019,"32,000.00",Petrol,Automatic,9.5,3604,280,5
19632,Maruti Vitara Brezza ZDi Plus,7.25,2017,"32,000.00",Diesel,Manual,24.3,1248,88.5,5
19633,Maruti Baleno Delta 1.2,5.5,2017,"25,000.00",Petrol,Manual,21.4,1197,83.1,5
